bus_route,bus_link,bus_name,bus_type,departing_time,duration,reaching_time,seat_available,star_rating,price
Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,7h 10m,05:30,11 Seats,3.3,₹351
Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Om Sai Ram Bus,A/C Seater (2+2),18:10,4h 20m,22:30,21 Seats,1.7,₹400
Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:00,6h,02:00,34 Seats,2.2,₹500
Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:40,5h 20m,04:00,8 Seats,2.2,₹450
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 182419,NON A/C Seater Push Back (2+2),21:20,4h 10m,01:30,23 Seats,3.5,₹230
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,5h 10m,03:30,13 Seats,2.8,₹315
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:00,3h 30m,23:30,38 Seats,1.5,₹500
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:00,6h,04:00,53 Seats,1.6,₹540
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,4h 40m,03:00,34 Seats,2.5,₹405
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 170674,Non AC Seater (2+2),20:30,5h 30m,02:00,22 Seats,3.4,₹285
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),21:20,8h 35m,05:55,73 Seats,1.7,₹351
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Om Sai Ram Bus,A/C Seater (2+2),21:30,3h 40m,01:10,21 Seats,1.7,₹400
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),21:50,8h 40m,06:30,73 Seats,2.3,₹351
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:00,7h,05:00,40 Seats,1.5,₹500
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,9h 10m,07:30,73 Seats,1.9,₹351
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Om Sai Ram Bus,A/C Seater (2+2),22:25,4h 35m,03:00,21 Seats,1.7,₹400
Patna (Bihar) to Balmiki Nagar (bihar),https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:00,10h,06:00,38 Seats,2.1,₹500
Patna (Bihar) to Balmiki Nagar (bihar),https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:40,8h 20m,07:00,8 Seats,1.9,₹450
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),21:00,9h 35m,06:35,6 Seats,4.2,₹990
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Prithvi Vahan,Bharat Benz A/C Sleeper (2+1),22:00,7h 30m,05:30,7 Seats,3.7,"₹1,300"
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:30,9h,05:30,2 Seats,2.4,₹900
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Chandralok Travels,A/C Seater / Sleeper (2+1),21:35,8h 55m,06:30,12 Seats,2.4,₹900
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:00,6h 30m,04:30,4 Seats,1.4,"₹1,170"
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:25,8h 10m,02:35,2 Seats,1.9,"₹1,250"
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Sri Krishna Rath,NON A/C Seater / Sleeper (2+2),22:30,6h 30m,05:00,8 Seats,1.4,"₹1,035"
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Bihar state road transport corporation (BSRTC) - 181311,Non AC Seater (2+2),21:25,8h 5m,05:30,19 Seats,2.2,₹403
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Aitiana Airwings,Benz A/C Sleeper (2+1),21:00,9h,06:00,13 Seats,3.9,₹599
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Divya Rath,A/C Sleeper (2+1),20:45,9h,05:45,12 Seats,3.7,₹900
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,MAA KAMAKHYA DREAMLINER,A/C Seater / Sleeper (2+1),20:30,8h 30m,05:00,12 Seats,3.7,₹540
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Hawa Hawai,A/C Seater / Sleeper (2+1),20:00,9h,05:00,4 Seats,2.1,₹601
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Govindam Travels,A/C Seater / Sleeper (2+1),20:30,9h 30m,06:00,29 Seats,1.8,₹613
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Shree Krishna Tours,A/C Seater / Sleeper (2+2),20:30,8h 50m,05:20,17 Seats,2.1,₹555
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Bus Services,A/C Seater / Sleeper (2+1),19:25,9h 40m,05:05,7 Seats,2.7,₹540
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,9h,06:00,29 Seats,1.3,₹600
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),20:35,8h 55m,05:30,5 Seats,3.1,₹600
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,9h,06:00,17 Seats,3,₹630
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Govindam Travels,A/C Seater / Sleeper (2+1),20:30,9h 30m,06:00,29 Seats,1.8,₹613
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Shatabdi Travels,A/C Seater / Sleeper (2+1),21:00,9h,06:00,21 Seats,2.6,₹665
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),18:25,9h 10m,03:35,7 Seats,3.7,₹540
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Rath,A/C Seater / Sleeper (2+2),20:30,9h,05:30,12 Seats,2,₹550
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Shivam Travels,NON A/C Seater / Sleeper (2+2),21:00,9h 30m,06:30,40 Seats,1,₹450
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Meera Travels (Yvts),A/C Seater / Sleeper (2+1),20:30,9h,05:30,32 Seats,2.9,₹600
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Shree Sai Krishna Luxury And Comfort,A/C Seater / Sleeper (2+1),21:15,9h 45m,07:00,8 Seats,2.4,₹700
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Shree Krishna Tours,A/C Seater / Sleeper (2+1),20:25,8h 50m,05:15,16 Seats,2.1,₹648
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:15,7h 20m,03:35,13 Seats,3.1,₹540
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sameer Travels (GT),A/C Seater / Sleeper (2+2),20:00,9h 30m,05:30,21 Seats,2.9,₹618
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,8h 30m,04:30,5 Seats,1.4,₹630
Balmiki Nagar (bihar) to Patna (Bihar),https://www.redbus.in/bus-tickets/balmiki-nagar-bihar-to-patna,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:30,10h 30m,05:00,40 Seats,2.4,₹500
Ranchi to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:25,11h 5m,05:30,2 Seats,2.2,"₹1,250"
Ranchi to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:00,10h 20m,08:20,4 Seats,1,"₹1,170"
Ranchi to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Sri Krishna Rath,NON A/C Seater / Sleeper (2+2),22:30,10h 20m,08:50,8 Seats,1,"₹1,035"
Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Bihar state road transport corporation (BSRTC) - 181311,Non AC Seater (2+2),21:25,9h 5m,06:30,19 Seats,3.8,₹403
Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Bihar state road transport corporation (BSRTC) - 182419,NON A/C Seater Push Back (2+2),21:20,6h 10m,03:30,23 Seats,4,₹293
Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Sree Balaji Travels,A/C Seater / Sleeper (2+2),21:11,7h 59m,05:10,24 Seats,1.6,₹463
Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:00,7h,05:00,52 Seats,2.1,₹540
Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,6h 10m,04:30,34 Seats,2.1,₹405
Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Sree Balaji Travels,A/C Seater / Sleeper (2+2),22:31,7h 59m,06:30,24 Seats,2.1,₹463
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),23:30,7h 5m,06:35,7 Seats,4.4,₹990
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Prithvi Vahan,Bharat Benz A/C Sleeper (2+1),23:55,5h 35m,05:30,7 Seats,3,"₹1,100"
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Babuan Motors,A/C Seater / Sleeper (2+1),20:15,5h 55m,02:10,12 Seats,1.7,₹700
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),21:35,5h,02:35,2 Seats,1.9,"₹1,250"
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Tejas Maa Bhawani,A/C Sleeper (2+1),21:45,5h 15m,03:00,13 Seats,1.9,"₹2,000"
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Sadhvi Rath,A/C Seater / Sleeper (2+1),23:28,6h 2m,05:30,4 Seats,2.1,₹900
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Sri Krishna Rath,A/C Seater / Sleeper (2+2),23:55,4h 35m,04:30,4 Seats,1.4,"₹1,170"
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Pammi Travels,A/C Seater / Sleeper (2+1),23:59,6h 41m,06:40,59 Seats,0.0,"₹1,111"
Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),21:59,8h 1m,06:00,7 Seats,2.9,₹400
Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Rukmanti (AT),A/C Seater / Sleeper (2+1),20:00,9h,05:00,13 Seats,3.6,₹555
Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Raj Rath,A/C Seater / Sleeper (2+2),21:00,9h,06:00,51 Seats,2.5,₹475
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,9h 20m,06:45,14 Seats,4.5,₹675
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,MAA SHANTI TRAVELS,A/C Sleeper (2+1),20:27,7h 48m,04:15,12 Seats,4.5,₹810
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Mahuli Travels,A/C Seater/Sleeper (2+1),21:00,9h,06:00,32 Seats,4.3,₹578
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Sri Sai,A/C Seater / Sleeper (2+1),20:45,8h 45m,05:30,12 Seats,4,₹422
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Rekha Luxury,A/C Seater / Sleeper (2+1),20:20,9h 10m,05:30,6 Seats,4.2,₹700
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Grayhound,Volvo Multi-Axle A/C Sleeper (2+1),20:30,6h 55m,03:25,15 Seats,3.9,₹945
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Jharkhand Paryatak,A/C Seater / Sleeper (2+1),20:30,8h 30m,05:00,23 Seats,3.1,₹550
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:40,9h,05:40,33 Seats,2.3,₹486
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Puja Rath,A/C Seater / Sleeper (2+1),21:00,8h 40m,05:40,17 Seats,3.1,₹540
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Grayhound,Volvo Multi-Axle A/C Sleeper (2+1),20:30,6h 55m,03:25,15 Seats,3.9,₹945
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Divya Rath,A/C Sleeper (2+1),20:15,8h 15m,04:30,27 Seats,4.2,₹900
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Jharkhand Paryatak,A/C Seater / Sleeper (2+1),20:30,8h 30m,05:00,23 Seats,3.1,₹550
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:40,9h,05:40,33 Seats,2.3,₹486
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Puja Rath,A/C Seater / Sleeper (2+1),21:00,8h 40m,05:40,17 Seats,3.1,₹540
Patna (Bihar) to Madhubani (Bihar),https://www.redbus.in/bus-tickets/patna-to-madhubani,Bihar state road transport corporation (BSRTC) - 182420,NON A/C Seater Push Back (2+2),22:25,5h 5m,03:30,11 Seats,2.3,₹253
Patna (Bihar) to Madhubani (Bihar),https://www.redbus.in/bus-tickets/patna-to-madhubani,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,5h 45m,01:45,1 Seats,1.4,"₹1,080"
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),18:10,10h 15m,04:25,7 Seats,4.2,"₹1,156"
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:30,10h 30m,06:00,31 Seats,1.7,₹800
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:15,10h 15m,04:30,50 Seats,2.2,₹800
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:55,11h 5m,06:00,4 Seats,2.9,₹800
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,A/C Sleeper (2+1),18:51,11h 9m,06:00,2 Seats,2.1,"₹1,200"
