bus_route,bus_link,bus_name,bus_type,departing_time,duration,reaching_time,seat_available,star_rating,price
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),23:30,4h 55m,04:25,21 Seats,3.1,₹989
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS Yadav Smart Bus,VE A/C Seater / Sleeper (2+1),23:50,5h 20m,05:10,10 Seats,4.4,"₹1,299"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS Yadav Smart Bus,VE A/C Seater / Sleeper (2+1),23:50,5h 20m,05:10,10 Seats,4.4,"₹1,299"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),23:30,4h 55m,04:25,21 Seats,3.1,₹989
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),23:30,4h 55m,04:25,21 Seats,3.1,₹989
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),20:10,3h 40m,23:50,13 Seats,3.8,"₹1,299"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),20:10,3h 40m,23:50,13 Seats,3.8,"₹1,299"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),19:30,4h 29m,23:59,2 Seats,3.7,"₹1,599"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),19:30,4h 29m,23:59,2 Seats,3.7,"₹1,599"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30,4h 45m,04:15,21 Seats,3.8,"₹1,069"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30,4h 45m,04:15,21 Seats,3.8,"₹1,069"
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,7h 45m,07:00,16 Seats,4.7,₹579
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,7h 45m,07:00,16 Seats,4.7,₹579
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,9h,06:30,21 Seats,4.7,₹629
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,9h,06:30,21 Seats,4.7,₹629
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:20,8h 10m,07:30,26 Seats,4.5,₹655
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:20,8h 10m,07:30,26 Seats,4.5,₹655
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,8h 15m,06:30,19 Seats,4.6,₹629
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,8h 15m,06:30,19 Seats,4.6,₹629
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,8h 25m,06:25,26 Seats,4.5,₹619
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,8h 25m,06:25,26 Seats,4.5,₹619
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),22:40,8h 45m,07:25,35 Seats,4.4,₹582
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),22:40,8h 45m,07:25,35 Seats,4.4,₹582
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,zingbus Maxx,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:30,8h 20m,03:50,1 Seats,4.9,"₹1,459"
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,zingbus Maxx,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:30,8h 20m,03:50,1 Seats,4.9,"₹1,459"
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,Kanpur Kalpana Travels Private Limited,Bharat Benz A/C Sleeper (2+1),22:05,7h 30m,05:35,20 Seats,3.3,₹719
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,Kanpur Kalpana Travels Private Limited,Bharat Benz A/C Sleeper (2+1),22:05,7h 30m,05:35,20 Seats,3.3,₹719
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),22:40,8h 45m,07:25,35 Seats,4.4,₹582
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),22:40,8h 45m,07:25,35 Seats,4.4,₹582
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,8h 10m,07:10,30 Seats,4.5,₹630
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,8h 10m,07:10,30 Seats,4.5,₹630
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:30,8h 30m,01:00,11 Seats,4.6,"₹1,210"
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:30,8h 30m,01:00,11 Seats,4.6,"₹1,210"
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,FlixBus,Bharat Benz A/C Sleeper (2+1),19:15,9h 30m,04:45,11 Seats,4.7,"₹3,313"
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,FlixBus,Bharat Benz A/C Sleeper (2+1),19:15,9h 30m,04:45,11 Seats,4.7,"₹3,313"
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,9h 5m,06:05,20 Seats,4.4,₹819
Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,9h 5m,06:05,20 Seats,4.4,₹819
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,PTC-SkyBus,A/C Seater/Sleeper (2+1),22:45,5h 35m,04:20,25 Seats,4.6,₹499
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,PTC-SkyBus,A/C Seater/Sleeper (2+1),22:45,5h 35m,04:20,25 Seats,4.6,₹499
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:45,5h 5m,03:50,21 Seats,3.8,₹499
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:45,5h 5m,03:50,21 Seats,3.8,₹499
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,4h 45m,02:45,13 Seats,4.1,₹799
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,4h 45m,02:45,13 Seats,4.1,₹799
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,5h,04:15,37 Seats,2.4,₹499
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,5h,04:15,37 Seats,2.4,₹499
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30,5h,01:30,35 Seats,3.6,₹599
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30,5h,01:30,35 Seats,3.6,₹599
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),Bharat Benz A/C Seater /Sleeper (2+1),21:30,5h,02:30,25 Seats,3.0,₹799
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),Bharat Benz A/C Seater /Sleeper (2+1),21:30,5h,02:30,25 Seats,3.0,₹799
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,5h 15m,02:45,27 Seats,3.0,₹599
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,5h 15m,02:45,27 Seats,3.0,₹599
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Uk India Tour And Travels,A/C Seater / Sleeper (2+1),22:35,5h 45m,04:20,43 Seats,0.0,"₹2,000"
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Uk India Tour And Travels,A/C Seater / Sleeper (2+1),22:35,5h 45m,04:20,43 Seats,0.0,"₹2,000"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:59,5h 46m,05:45,2 Seats,4.1,"₹1,599"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:59,5h 46m,05:45,2 Seats,4.1,"₹1,599"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),23:40,5h 50m,05:30,29 Seats,3.8,"₹1,199"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),23:40,5h 50m,05:30,29 Seats,3.8,"₹1,199"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,5h 47m,05:33,11 Seats,3.9,₹749
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,5h 47m,05:33,11 Seats,3.9,₹749
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:50,5h 10m,05:00,9 Seats,4.3,"₹1,599"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:50,5h 10m,05:00,9 Seats,4.3,"₹1,599"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Shivangan Holidays Bus,Volvo AC Seater Pushback 2+2,14:00,5h 5m,19:05,33 Seats,0.0,₹500
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Shivangan Holidays Bus,Volvo AC Seater Pushback 2+2,14:00,5h 5m,19:05,33 Seats,0.0,₹500
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Laxmi Express,A/C Sleeper (2+1),23:58,6h 2m,06:00,16 Seats,3.5,₹749
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Laxmi Express,A/C Sleeper (2+1),23:58,6h 2m,06:00,16 Seats,3.5,₹749
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,5h 15m,04:30,7 Seats,3.0,₹899
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,5h 15m,04:30,7 Seats,3.0,₹899
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Sonu Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:50,5h 55m,05:45,17 Seats,3.6,₹799
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Sonu Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:50,5h 55m,05:45,17 Seats,3.6,₹799
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:10,4h 50m,04:00,38 Seats,3.9,₹999
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:10,4h 50m,04:00,38 Seats,3.9,₹999
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,4h 36m,01:36,5 Seats,2.8,"₹1,499"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,4h 36m,01:36,5 Seats,2.8,"₹1,499"
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),13:50,2h 50m,16:40,11 Seats,3.5,₹243
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),13:50,2h 50m,16:40,11 Seats,3.5,₹243
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),14:00,3h 5m,17:05,25 Seats,3.7,₹298
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),14:00,3h 5m,17:05,25 Seats,3.7,₹298
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,zingbus plus,A/C Seater/Sleeper (2+1),14:35,3h 15m,17:50,29 Seats,4.7,₹305
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,zingbus plus,A/C Seater/Sleeper (2+1),14:35,3h 15m,17:50,29 Seats,4.7,₹305
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,FlixBus,A/C Semi Sleeper (2+2),15:55,2h 50m,18:45,44 Seats,4.6,₹332
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,FlixBus,A/C Semi Sleeper (2+2),15:55,2h 50m,18:45,44 Seats,4.6,₹332
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),16:30,3h 5m,19:35,33 Seats,3.2,₹298
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),16:30,3h 5m,19:35,33 Seats,3.2,₹298
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Seater / Sleeper (2+2),17:15,3h 25m,20:40,14 Seats,4.5,₹359
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Seater / Sleeper (2+2),17:15,3h 25m,20:40,14 Seats,4.5,₹359
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),17:45,3h,20:45,40 Seats,4.6,₹349
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),17:45,3h,20:45,40 Seats,4.6,₹349
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,SHRI RAM TRAVELS,A/C Seater (2+2),17:00,2h 45m,19:45,16 Seats,3.1,₹270
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,SHRI RAM TRAVELS,A/C Seater (2+2),17:00,2h 45m,19:45,16 Seats,3.1,₹270
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Seater / Sleeper (2+2),17:15,3h 25m,20:40,14 Seats,4.5,₹359
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Seater / Sleeper (2+2),17:15,3h 25m,20:40,14 Seats,4.5,₹359
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Sleeper (2+1),17:20,3h 20m,20:40,14 Seats,4.5,₹630
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Sleeper (2+1),17:20,3h 20m,20:40,14 Seats,4.5,₹630
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),17:45,3h,20:45,40 Seats,4.6,₹349
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),17:45,3h,20:45,40 Seats,4.6,₹349
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),Bharat Benz A/C Seater /Sleeper (2+1),17:45,4h,21:45,28 Seats,4.5,₹524
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),Bharat Benz A/C Seater /Sleeper (2+1),17:45,4h,21:45,28 Seats,4.5,₹524
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,RSRTC - 202887,A/C Seater / Sleeper (2+1),23:59,6h 31m,06:30,35 Seats,2.1,₹741
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,RSRTC - 202887,A/C Seater / Sleeper (2+1),23:59,6h 31m,06:30,35 Seats,2.1,₹741
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Mahadev SmartBus,A/C Seater / Sleeper (2+2),23:10,5h 50m,05:00,21 Seats,4.8,₹368
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Mahadev SmartBus,A/C Seater / Sleeper (2+2),23:10,5h 50m,05:00,21 Seats,4.8,₹368
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,7h,05:25,39 Seats,4.6,₹390
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,7h,05:25,39 Seats,4.6,₹390
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,VT Bus,AC Seater (2+2),23:10,6h 50m,06:00,38 Seats,4.4,₹358
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,VT Bus,AC Seater (2+2),23:10,6h 50m,06:00,38 Seats,4.4,₹358
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),23:00,5h 30m,04:30,24 Seats,4.6,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),23:00,5h 30m,04:30,24 Seats,4.6,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,A/C Seater/Sleeper (2+1),22:30,6h 20m,04:50,27 Seats,4.5,₹299
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,A/C Seater/Sleeper (2+1),22:30,6h 20m,04:50,27 Seats,4.5,₹299
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,6h 45m,06:00,26 Seats,4.6,₹341
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,6h 45m,06:00,26 Seats,4.6,₹341
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),22:30,5h 30m,04:00,22 Seats,4.7,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),22:30,5h 30m,04:00,22 Seats,4.7,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,5h 25m,04:10,32 Seats,4.5,₹298
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,5h 25m,04:10,32 Seats,4.5,₹298
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,4h 30m,03:30,30 Seats,4.2,₹502
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,4h 30m,03:30,30 Seats,4.2,₹502
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,RS Yadav Smart Bus,A/C Seater / Sleeper (2+1),22:15,6h 45m,05:00,36 Seats,4.6,₹399
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,RS Yadav Smart Bus,A/C Seater / Sleeper (2+1),22:15,6h 45m,05:00,36 Seats,4.6,₹399
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,A/C Seater/Sleeper (2+1),22:30,6h 20m,04:50,27 Seats,4.5,₹299
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,A/C Seater/Sleeper (2+1),22:30,6h 20m,04:50,27 Seats,4.5,₹299
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Ram Dalal Holidays Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:55,6h,05:55,19 Seats,3.8,₹649
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Ram Dalal Holidays Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:55,6h,05:55,19 Seats,3.8,₹649
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,6h 45m,06:00,26 Seats,4.6,₹341
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,6h 45m,06:00,26 Seats,4.6,₹341
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),22:30,5h 30m,04:00,22 Seats,4.7,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),22:30,5h 30m,04:00,22 Seats,4.7,₹297
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 204225,Express Non AC Seater 2+3,19:30,4h 50m,00:20,41 Seats,3.6,₹286
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 204225,Express Non AC Seater 2+3,19:30,4h 50m,00:20,41 Seats,3.6,₹286
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),14:00,5h 5m,19:05,14 Seats,3.9,₹336
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),14:00,5h 5m,19:05,14 Seats,3.9,₹336
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),14:00,3h,17:00,8 Seats,3.9,₹249
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),14:00,3h,17:00,8 Seats,3.9,₹249
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd,A/C Sleeper (2+1),22:30,3h 30m,02:00,23 Seats,4.0,₹599
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd,A/C Sleeper (2+1),22:30,3h 30m,02:00,23 Seats,4.0,₹599
